fid,id,associated_tile,truth
3595,4430,all_17203.tif,23
3596,4451,all_20555.tif,23
3597,4460,all_20556.tif,31
3598,4485,all_15899.tif,23
3599,4702,all_20927.tif,31
3600,4751,all_20365.tif,31
3601,4774,all_20743.tif,23
3602,4821,all_19621.tif,23
3603,4975,all_19813.tif,23
3604,5016,all_20925.tif,23
3605,5042,all_19438.tif,21
3606,5287,all_20923.tif,23
3607,5419,all_19998.tif,31
3608,5538,all_15340.tif,23
3609,5555,all_15527.tif,23
3610,5579,all_20371.tif,31
3611,5674,all_19995.tif,31
3612,5676,all_15529.tif,24
3613,5707,all_20179.tif,21
3614,5905,all_15156.tif,23
3615,5974,all_15900.tif,24
3616,5976,all_14782.tif,24
3617,6008,all_19812.tif,23
3618,40,all_18320.tif,23
3619,234,all_18325.tif,23
3620,312,all_17389.tif,23
3621,417,all_17387.tif,23
3622,594,all_17573.tif,23
3623,664,all_17950.tif,23
3624,782,all_18137.tif,23
3625,980,all_18130.tif,21
3626,1259,all_17947.tif,23
3627,1267,all_18697.tif,24
3628,1270,all_19068.tif,11
3629,1390,all_18883.tif,23
3630,1551,all_18511.tif,23
3631,1596,all_18503.tif,23
3632,2232,all_18324.tif,31
3633,2651,all_18321.tif,23
3634,2798,all_18508.tif,23
3635,2810,all_18882.tif,23
3636,2903,all_19067.tif,21
3637,3424,all_18694.tif,23
3638,3659,all_19064.tif,21
3639,4049,all_17948.tif,31
3640,4054,all_17394.tif,31
3641,4109,all_17393.tif,23
3642,4216,all_17946.tif,24
3643,4806,all_18139.tif,31
3644,4860,all_17762.tif,24
3645,4953,all_17388.tif,23
3646,5249,all_19065.tif,23
3647,5300,all_17574.tif,23
3648,5497,all_17202.tif,24
3649,5613,all_17572.tif,24
3650,5628,all_17764.tif,23
3651,5818,all_19060.tif,21
3652,5823,all_17575.tif,31
3653,5831,all_18877.tif,31
3654,5833,all_18505.tif,23
3655,5916,all_18696.tif,23
3656,5925,all_19062.tif,31
3657,5957,all_18316.tif,23
3658,215,all_14608.tif,23
3659,374,all_9590.tif,31
3660,413,all_14979.tif,24
3661,488,all_15357.tif,31
3662,682,all_15544.tif,24
3663,718,all_9585.tif,11
3664,843,all_9958.tif,21
3665,879,all_14429.tif,31
3666,885,all_15725.tif,23
3667,935,all_10145.tif,21
3668,1299,all_10148.tif,52
3669,1306,all_16095.tif,31
3670,1345,all_15171.tif,24
3671,1405,all_10337.tif,52
3672,1504,all_14613.tif,31
3673,1607,all_9778.tif,31
3674,1976,all_9404.tif,14
3675,2202,all_15169.tif,23
3676,2258,all_15359.tif,11
3677,2318,all_9779.tif,32
3678,2439,all_9963.tif,31
3679,2448,all_10144.tif,11
3680,2595,all_14611.tif,24
3681,2759,all_14980.tif,24
3682,2801,all_14614.tif,31
3683,2816,all_15356.tif,24
3684,3065,all_14800.tif,23
3685,3124,all_15727.tif,23
3686,3136,all_14984.tif,24
3687,3177,all_15170.tif,23
3688,3247,all_10147.tif,52
3689,3429,all_16102.tif,31
3690,3480,all_15542.tif,23
3691,3510,all_9772.tif,52
3692,3575,all_14983.tif,31
3693,3577,all_9403.tif,33
3694,3662,all_14612.tif,31
3695,3684,all_15541.tif,24
3696,3687,all_9773.tif,52
3697,3717,all_9965.tif,21
3698,3782,all_16282.tif,31
3699,3841,all_15351.tif,23
3700,4221,all_9960.tif,52
3701,4787,all_9407.tif,31
3702,4872,all_9592.tif,32
3703,5034,all_15917.tif,23
3704,5075,all_15353.tif,23
3705,5110,all_9962.tif,31
3706,5170,all_9776.tif,11
3707,5324,all_9775.tif,23
3708,5426,all_14801.tif,24
3709,5543,all_15172.tif,23
3710,5637,all_14235.tif,23
3711,5759,all_15358.tif,31
3712,5779,all_16099.tif,31
3713,5802,all_14425.tif,31
3714,5903,all_15726.tif,23
3715,5928,all_9777.tif,24
3716,134,all_13685.tif,24
3717,313,all_12382.tif,21
3718,336,all_10515.tif,21
3719,424,all_13683.tif,31
3720,436,all_11637.tif,23
3721,533,all_11819.tif,24
3722,536,all_13682.tif,31
3723,717,all_11450.tif,24
3724,794,all_12380.tif,24
3725,926,all_11262.tif,22
3726,969,all_14056.tif,31
3727,1254,all_12007.tif,23
3728,1292,all_12004.tif,24
3729,1347,all_12190.tif,12
3730,1392,all_13867.tif,24
3731,1571,all_12752.tif,21
3732,1695,all_13309.tif,31
3733,1720,all_11264.tif,24
3734,1855,all_11081.tif,32
3735,1895,all_12003.tif,21
3736,1957,all_12937.tif,32
3737,2022,all_10330.tif,24
3738,2025,all_12383.tif,24
3739,2138,all_11266.tif,21
3740,2162,all_11260.tif,22
3741,2197,all_11823.tif,31
3742,2317,all_11820.tif,24
3743,2335,all_14054.tif,31
3744,2428,all_11447.tif,22
3745,2583,all_12006.tif,21
3746,3092,all_10334.tif,52
3747,3362,all_12938.tif,21
3748,3476,all_11075.tif,22
3749,3501,all_10518.tif,31
3750,3992,all_10523.tif,21
3751,4074,all_12753.tif,24
3752,4186,all_10706.tif,21
3753,4225,all_11638.tif,24
3754,4293,all_11077.tif,11
3755,4296,all_13498.tif,24
3756,4452,all_10891.tif,21
3757,4551,all_13124.tif,21
3758,4571,all_12567.tif,24
3759,4619,all_11824.tif,31
3760,4623,all_12566.tif,24
3761,4646,all_11453.tif,24
3762,4775,all_12941.tif,21
3763,4814,all_10332.tif,21
3764,4885,all_11263.tif,24
3765,4923,all_12754.tif,23
3766,4999,all_12381.tif,21
3767,5031,all_13125.tif,31
3768,5171,all_12005.tif,31
3769,5179,all_10892.tif,21
3770,5482,all_10707.tif,24
3771,5537,all_11078.tif,31
3772,5541,all_10522.tif,21
3773,5915,all_12010.tif,21
3774,87,all_13679.tif,31
3775,309,all_11631.tif,11
3776,522,all_13119.tif,24
3777,629,all_13121.tif,21
3778,831,all_14053.tif,31
3779,996,all_12378.tif,21
3780,1025,all_22418.tif,31
3781,1126,all_21489.tif,24
3782,1161,all_13122.tif,24
3783,1175,all_13680.tif,24
3784,1324,all_12935.tif,31
3785,1366,all_12934.tif,24
3786,1632,all_22977.tif,12
3787,1803,all_11818.tif,31
3788,1848,all_11261.tif,21
3789,2038,all_13305.tif,23
3790,2519,all_12189.tif,23
3791,2668,all_12563.tif,31
3792,2743,all_22048.tif,23
3793,3079,all_9398.tif,31
3794,3143,all_22234.tif,23
3795,3151,all_12188.tif,21
3796,3231,all_10142.tif,24
3797,3299,all_21307.tif,24
3798,3411,all_10886.tif,31
3799,3558,all_22236.tif,23
3800,3692,all_13494.tif,23
3801,4004,all_10328.tif,21
3802,4091,all_21677.tif,21
3803,4162,all_22046.tif,24
3804,4227,all_21678.tif,24
3805,4376,all_13681.tif,23
3806,4428,all_10887.tif,21
3807,4466,all_9956.tif,21
3808,4508,all_12936.tif,31
3809,4542,all_9771.tif,21
3810,4566,all_12562.tif,31
3811,4568,all_12375.tif,24
3812,4606,all_23164.tif,21
3813,4810,all_9584.tif,23
3814,4883,all_21676.tif,23
3815,5008,all_22606.tif,24
3816,5087,all_13306.tif,31
3817,5144,all_21864.tif,11
3818,5183,all_22790.tif,14
3819,5214,all_21303.tif,31
3820,5243,all_13312.tif,31
3821,5362,all_11258.tif,24
3822,5372,all_14234.tif,11
3823,5429,all_23162.tif,11
3824,5465,all_12569.tif,24
3825,5620,all_10514.tif,24
3826,5647,all_21488.tif,23
3827,5664,all_14050.tif,24
3828,5768,all_13495.tif,32
3829,5904,all_13496.tif,31
3830,5922,all_13126.tif,24
3831,5958,all_13869.tif,31
3832,65,all_24279.tif,41
3833,104,all_24466.tif,11
3834,257,all_26697.tif,31
3835,479,all_26138.tif,31
3836,748,all_24653.tif,24
3837,900,all_24654.tif,24
3838,1012,all_27630.tif,33
3839,1057,all_27255.tif,33
3840,1459,all_26701.tif,32
3841,1560,all_27817.tif,33
3842,1661,all_28003.tif,32
3843,1711,all_24093.tif,24
3844,2067,all_25580.tif,23
3845,2324,all_27071.tif,24
3846,2473,all_21304.tif,14
3847,2682,all_26883.tif,31
3848,2949,all_25769.tif,31
3849,3069,all_25766.tif,31
3850,3116,all_24096.tif,24
3851,3200,all_26514.tif,33
3852,3202,all_24281.tif,31
3853,3287,all_26700.tif,23
3854,3296,all_24097.tif,24
3855,3456,all_25023.tif,31
3856,3495,all_23349.tif,12
3857,3514,all_27258.tif,32
3858,3541,all_23721.tif,21
3859,3561,all_23725.tif,21
3860,3563,all_24278.tif,21
3861,3667,all_26511.tif,11
3862,3740,all_24839.tif,24
3863,3788,all_23351.tif,23
3864,3919,all_25209.tif,24
3865,3929,all_27813.tif,33
3866,3977,all_23909.tif,24
3867,4015,all_24652.tif,11
3868,4017,all_27072.tif,32
3869,4243,all_27816.tif,32
3870,4445,all_26885.tif,31
3871,4494,all_25395.tif,51
3872,4561,all_27069.tif,32
3873,4577,all_24838.tif,51
3874,4587,all_28189.tif,32
3875,4770,all_25581.tif,31
3876,4796,all_27442.tif,24
3877,5014,all_23539.tif,21
3878,5157,all_25954.tif,31
3879,5193,all_24650.tif,31
3880,5265,all_27257.tif,23
3881,5667,all_22421.tif,31
3882,5679,all_25585.tif,31
3883,5729,all_24465.tif,24
3884,5785,all_21119.tif,23
3885,5926,all_27444.tif,33
3886,5939,all_25397.tif,11
3887,5954,all_25396.tif,21
3888,5971,all_25026.tif,24
3889,5975,all_26887.tif,31
3890,48,all_20566.tif,31
3891,231,all_17210.tif,31
3892,612,all_15164.tif,24
3893,695,all_17400.tif,23
3894,708,all_20933.tif,31
3895,866,all_17024.tif,31
3896,875,all_16652.tif,31
3897,1103,all_17585.tif,31
3898,1355,all_14978.tif,23
3899,1508,all_19446.tif,12
3900,1631,all_15536.tif,24
3901,1699,all_20189.tif,31
3902,1729,all_19820.tif,31
3903,1953,all_17768.tif,23
3904,2356,all_16466.tif,23
3905,2750,all_17954.tif,23
3906,3469,all_17960.tif,31
3907,3475,all_17961.tif,23
3908,3481,all_17029.tif,23
3909,3522,all_26139.tif,32
3910,3679,all_16658.tif,31
3911,3701,all_17582.tif,31
3912,3867,all_17032.tif,23
3913,3952,all_19447.tif,21
3914,3972,all_15728.tif,23
3915,4018,all_16283.tif,31
3916,4041,all_17214.tif,24
3917,4050,all_26328.tif,31
3918,4053,all_15914.tif,11
3919,4056,all_17402.tif,31
3920,4095,all_20565.tif,24
3921,4177,all_17025.tif,23
3922,4213,all_15538.tif,31
3923,4310,all_17396.tif,23
3924,4336,all_15912.tif,24
3925,4351,all_19821.tif,23
3926,4371,all_16841.tif,23
3927,4412,all_17774.tif,23
3928,4431,all_19078.tif,32
3929,4581,all_21308.tif,23
3930,4599,all_17957.tif,31
3931,4612,all_16473.tif,31
3932,4634,all_16285.tif,31
3933,4680,all_14610.tif,23
3934,4727,all_17956.tif,24
3935,4736,all_14795.tif,24
3936,4846,all_16653.tif,23
3937,4946,all_26324.tif,23
3938,4947,all_17771.tif,23
3939,5003,all_16094.tif,23
3940,5141,all_21123.tif,24
3941,5194,all_20188.tif,31
3942,5316,all_16469.tif,31
3943,5327,all_17588.tif,23
3944,5354,all_21124.tif,31
3945,5793,all_17026.tif,23
3946,5843,all_17211.tif,31
3947,5848,all_15908.tif,31
3948,108,all_20192.tif,31
3949,151,all_19264.tif,23
3950,187,all_19449.tif,31
3951,224,all_20381.tif,31
3952,242,all_17213.tif,23
3953,392,all_19442.tif,21
3954,585,all_16100.tif,31
3955,662,all_18333.tif,23
3956,674,all_18700.tif,24
3957,857,all_16289.tif,24
3958,858,all_16847.tif,31
3959,933,all_20009.tif,31
3960,1410,all_16844.tif,31
3961,1482,all_18698.tif,31
3962,1503,all_18329.tif,31
3963,1587,all_17776.tif,23
3964,1652,all_19443.tif,21
3965,1698,all_17591.tif,31
3966,1721,all_21309.tif,23
3967,1777,all_20000.tif,23
3968,1862,all_20563.tif,23
3969,2100,all_17963.tif,23
3970,2141,all_18519.tif,32
3971,2189,all_16846.tif,24
3972,2242,all_17955.tif,23
3973,2272,all_17397.tif,31
3974,2302,all_18516.tif,31
3975,2351,all_18335.tif,32
3976,2367,all_16661.tif,31
3977,2450,all_16287.tif,24
3978,2553,all_16097.tif,31
3979,2567,all_17033.tif,24
3980,2581,all_16475.tif,31
3981,2627,all_20372.tif,31
3982,2724,all_20007.tif,31
3983,2850,all_20194.tif,31
3984,2924,all_19070.tif,11
3985,3186,all_18701.tif,23
3986,3385,all_18327.tif,31
3987,3409,all_18513.tif,23
3988,3683,all_17962.tif,31
3989,3705,all_19256.tif,21
3990,3837,all_18702.tif,23
3991,3908,all_18326.tif,23
3992,4038,all_18705.tif,32
3993,4094,all_18887.tif,32
3994,4400,all_18884.tif,11
3995,4728,all_18144.tif,23
3996,4746,all_18328.tif,23
3997,4818,all_18146.tif,31
3998,4964,all_18703.tif,23
3999,5207,all_18148.tif,23
4000,5285,all_19816.tif,31
4001,5468,all_20560.tif,31
4002,5553,all_18145.tif,23
4003,5649,all_19259.tif,21
4004,5748,all_19814.tif,23
4005,5930,all_19260.tif,21
4006,67,all_20004.tif,31
4007,91,all_26332.tif,32
4008,144,all_22797.tif,11
4009,285,all_25961.tif,33
4010,448,all_22052.tif,11
4011,494,all_23726.tif,31
4012,704,all_21494.tif,23
4013,731,all_22425.tif,31
4014,1017,all_20374.tif,31
4015,1107,all_22240.tif,31
4016,1188,all_22799.tif,11
4017,1222,all_23915.tif,31
4018,1229,all_22796.tif,32
4019,1291,all_20373.tif,31
4020,1361,all_23354.tif,24
4021,1430,all_21867.tif,31
4022,1558,all_22238.tif,31
4023,1719,all_22985.tif,24
4024,1876,all_23353.tif,11
4025,1878,all_22054.tif,31
4026,2116,all_20562.tif,23
4027,2187,all_22792.tif,31
4028,2226,all_22795.tif,21
4029,2333,all_23540.tif,31
4030,2339,all_23914.tif,24
4031,2350,all_21868.tif,31
4032,2465,all_22984.tif,12
4033,2476,all_23350.tif,11
4034,2604,all_22611.tif,24
4035,2631,all_23907.tif,31
4036,2692,all_23166.tif,24
4037,2841,all_23542.tif,21
4038,3255,all_20376.tif,31
4039,3313,all_18888.tif,23
4040,3316,all_20003.tif,31
4041,3373,all_23169.tif,31
4042,3466,all_23170.tif,21
4043,3513,all_20193.tif,31
4044,3523,all_18892.tif,32
4045,3582,all_22427.tif,23
4046,3603,all_19265.tif,23
4047,3616,all_21869.tif,23
4048,3621,all_22983.tif,31
4049,3695,all_20938.tif,31
4050,3715,all_23912.tif,21
4051,3813,all_23168.tif,11
4052,3905,all_20564.tif,23
4053,4401,all_23357.tif,21
4054,4409,all_23913.tif,21
4055,4925,all_22982.tif,11
4056,4926,all_22424.tif,23
4057,5407,all_23728.tif,31
4058,5525,all_22613.tif,31
4059,5603,all_22053.tif,24
4060,5714,all_22610.tif,24
4061,5770,all_20195.tif,23
4062,5946,all_21866.tif,11
4063,5948,all_19079.tif,31
4064,99,all_27821.tif,33
4065,575,all_28006.tif,33
4066,732,all_26145.tif,33
4067,881,all_27634.tif,33
4068,915,all_27635.tif,33
4069,918,all_25587.tif,21
4070,1060,all_24471.tif,21
4071,1360,all_26517.tif,31
4072,1464,all_25216.tif,33
4073,1841,all_25215.tif,31
4074,1948,all_26889.tif,32
4075,2030,all_27627.tif,33
4076,2233,all_26515.tif,33
4077,2358,all_24282.tif,21
4078,2432,all_26327.tif,24
4079,2441,all_25030.tif,31
4080,2508,all_25774.tif,32
4081,2596,all_27448.tif,31
4082,2761,all_27632.tif,33
4083,2905,all_27262.tif,33
4084,2944,all_26330.tif,31
4085,2965,all_25401.tif,32
4086,3085,all_26888.tif,33
4087,3184,all_25031.tif,32
4088,3191,all_24287.tif,24
4089,3307,all_27077.tif,24
4090,3417,all_28190.tif,32
4091,3490,all_26704.tif,33
4092,3566,all_27260.tif,33
4093,3863,all_24657.tif,24
4094,3944,all_25589.tif,31
4095,4265,all_28004.tif,32
4096,4284,all_27633.tif,33
4097,4288,all_24473.tif,31
4098,4334,all_24285.tif,21
4099,4446,all_24284.tif,31
4100,4670,all_24099.tif,11
4101,4945,all_26147.tif,33
4102,5029,all_25960.tif,33
4103,5356,all_27074.tif,33
4104,5428,all_27819.tif,32
4105,5435,all_25400.tif,31
4106,5796,all_24656.tif,23
4107,139,all_11644.tif,22
4108,251,all_9225.tif,33
4109,389,all_10714.tif,21
4110,446,all_10529.tif,11
4111,521,all_11831.tif,22
4112,542,all_9044.tif,52
4113,870,all_11273.tif,22
4114,908,all_11830.tif,22
4115,1409,all_11459.tif,24
4116,1578,all_11084.tif,24
4117,1595,all_11458.tif,22
4118,1628,all_9974.tif,31
4119,1758,all_9599.tif,32
4120,1974,all_9416.tif,52
4121,2442,all_12015.tif,31
4122,2479,all_13504.tif,31
4123,2546,all_9417.tif,31
4124,2653,all_9970.tif,31
4125,2671,all_13318.tif,31
4126,2782,all_10156.tif,32
4127,2797,all_11642.tif,24
4128,2823,all_12017.tif,31
4129,2904,all_9224.tif,52
4130,2989,all_12760.tif,24
4131,3036,all_9975.tif,32
4132,3266,all_11457.tif,11
4133,3275,all_9230.tif,52
4134,3355,all_11643.tif,11
4135,3379,all_12201.tif,31
4136,3492,all_10343.tif,24
4137,3496,all_9782.tif,31
4138,3579,all_10158.tif,32
4139,3609,all_10900.tif,22
4140,3792,all_9789.tif,31
4141,3983,all_10342.tif,11
4142,4114,all_12014.tif,31
4143,4348,all_10528.tif,11
4144,4457,all_9972.tif,31
4145,4573,all_9595.tif,31
4146,4614,all_9971.tif,32
4147,4654,all_11088.tif,11
4148,4711,all_11270.tif,31
4149,4873,all_11460.tif,22
4150,4932,all_9227.tif,32
4151,4933,all_9966.tif,31
4152,4978,all_9231.tif,31
4153,5009,all_10157.tif,31
4154,5028,all_9973.tif,31
4155,5033,all_10152.tif,12
4156,5064,all_11085.tif,24
4157,5131,all_10901.tif,24
4158,5189,all_9594.tif,31
4159,5284,all_10154.tif,11
4160,5396,all_9415.tif,42
4161,5544,all_11086.tif,31
4162,5731,all_9602.tif,42
4163,5781,all_10716.tif,11
4164,5906,all_10713.tif,21
4165,120,all_14430.tif,23
4166,131,all_13688.tif,32
4167,148,all_13315.tif,31
4168,193,all_15175.tif,31
4169,223,all_15546.tif,11
4170,271,all_12390.tif,31
4171,299,all_13694.tif,21
4172,303,all_12207.tif,21
4173,340,all_12764.tif,24
4174,466,all_13137.tif,21
4175,499,all_13317.tif,32
4176,646,all_12203.tif,24
4177,670,all_12761.tif,31
4178,824,all_14065.tif,31
4179,859,all_12391.tif,24
4180,897,all_12947.tif,23
4181,903,all_15734.tif,31
4182,1167,all_14990.tif,31
4183,1487,all_13875.tif,31
4184,1776,all_13500.tif,31
4185,1812,all_14061.tif,31
4186,1943,all_14063.tif,24
4187,1987,all_12757.tif,31
4188,2077,all_14616.tif,23
4189,2082,all_14432.tif,31
4190,2115,all_13879.tif,24
4191,2170,all_13872.tif,24
4192,2266,all_13128.tif,31
4193,2303,all_12942.tif,24
4194,2693,all_15361.tif,12
4195,2726,all_14991.tif,31
4196,3015,all_13136.tif,24
4197,3019,all_13876.tif,31
4198,3250,all_13874.tif,31
4199,3357,all_14988.tif,31
4200,3431,all_14059.tif,31
4201,3472,all_12756.tif,23
4202,3793,all_12948.tif,24
4203,4032,all_12393.tif,21
4204,4048,all_13322.tif,21
4205,4377,all_12759.tif,31
4206,4398,all_15176.tif,31
4207,4511,all_14246.tif,24
4208,4607,all_13135.tif,24
4209,4899,all_13695.tif,23
4210,4983,all_13314.tif,21
4211,4989,all_12386.tif,31
4212,4995,all_13691.tif,31
4213,5150,all_13130.tif,31
4214,5151,all_12205.tif,22
4215,5448,all_13132.tif,31
4216,5500,all_14058.tif,31
4217,5571,all_12570.tif,31
4218,5622,all_13693.tif,24
4219,5655,all_13690.tif,31
4220,5790,all_13877.tif,31
4221,5929,all_13880.tif,23
4222,6012,all_12206.tif,31
4223,94,all_14996.tif,31
4224,141,all_11455.tif,31
4225,169,all_14810.tif,31
4226,330,all_11827.tif,23
4227,546,all_17229.tif,24
4228,743,all_15368.tif,32
4229,895,all_10718.tif,11
4230,1055,all_15554.tif,31
4231,1182,all_10719.tif,31
4232,1249,all_10904.tif,23
4233,1417,all_14811.tif,32
4234,1951,all_11462.tif,31
4235,2098,all_11082.tif,31
4236,2200,all_14437.tif,24
4237,2248,all_14062.tif,31
4238,2275,all_14997.tif,24
4239,2314,all_15552.tif,31
4240,2328,all_15179.tif,31
4241,2398,all_10531.tif,31
4242,2401,all_15741.tif,32
4243,2525,all_14620.tif,31
4244,2957,all_14624.tif,32
4245,3182,all_11277.tif,22
4246,3408,all_11269.tif,31
4247,3436,all_15927.tif,32
4248,3443,all_14438.tif,31
4249,3530,all_15553.tif,24
4250,3584,all_14993.tif,24
4251,3601,all_10896.tif,24
4252,3644,all_11640.tif,23
4253,3690,all_11268.tif,32
4254,3747,all_11649.tif,22
4255,3880,all_11463.tif,22
4256,4037,all_15183.tif,31
4257,4139,all_14439.tif,31
4258,4260,all_15924.tif,23
4259,4323,all_10347.tif,21
4260,4324,all_14995.tif,24
4261,4328,all_10717.tif,11
4262,4483,all_14808.tif,31
4263,4495,all_15925.tif,23
4264,4737,all_11275.tif,22
4265,4865,all_10161.tif,32
4266,4904,all_11090.tif,22
4267,4949,all_14244.tif,31
4268,4952,all_16112.tif,23
4269,4993,all_10711.tif,22
4270,5178,all_10532.tif,32
4271,5259,all_15550.tif,23
4272,5307,all_15739.tif,32
4273,5374,all_10338.tif,32
4274,5510,all_11835.tif,31
4275,5532,all_15549.tif,31
4276,5746,all_15922.tif,31
4277,5792,all_15366.tif,31
4278,5829,all_12021.tif,24
4279,5839,all_16298.tif,23
4280,5849,all_11276.tif,31
4281,16,all_17413.tif,23
4282,95,all_17224.tif,23
4283,196,all_18531.tif,23
4284,361,all_18154.tif,23
4285,388,all_16297.tif,23
4286,614,all_18530.tif,32
4287,669,all_16852.tif,24
4288,677,all_17595.tif,31
4289,705,all_17035.tif,23
4290,815,all_17971.tif,23
4291,838,all_16662.tif,31
4292,882,all_17600.tif,24
4293,929,all_17779.tif,31
4294,1154,all_16295.tif,24
4295,1185,all_16850.tif,23
4296,1234,all_18345.tif,23
4297,1335,all_17596.tif,23
4298,1600,all_17412.tif,31
4299,1676,all_18155.tif,23
4300,1689,all_17782.tif,24
4301,1774,all_16299.tif,23
4302,1859,all_17034.tif,23
4303,2004,all_16477.tif,31
4304,2300,all_17597.tif,23
4305,2347,all_16478.tif,31
4306,2611,all_18158.tif,24
4307,2673,all_16479.tif,23
4308,2747,all_18159.tif,24
4309,2809,all_16111.tif,31
4310,3005,all_16109.tif,24
4311,3453,all_17973.tif,23
4312,3482,all_17599.tif,31
4313,3554,all_17042.tif,31
4314,3643,all_18156.tif,23
4315,3675,all_18342.tif,51
4316,3887,all_16667.tif,31
4317,4153,all_17786.tif,24
4318,4248,all_16671.tif,31
4319,4363,all_17411.tif,11
4320,4480,all_16670.tif,23
4321,4559,all_17598.tif,24
4322,4637,all_16484.tif,24
4323,4689,all_16105.tif,31
4324,4741,all_16292.tif,31
4325,4808,all_18340.tif,32
4326,4829,all_17228.tif,23
4327,4868,all_17593.tif,23
4328,4897,all_17039.tif,23
4329,5013,all_17781.tif,24
4330,5044,all_18717.tif,32
4331,5111,all_16480.tif,31
4332,5116,all_17041.tif,24
4333,5244,all_16668.tif,31
4334,5277,all_18714.tif,23
4335,5672,all_17970.tif,24
4336,5764,all_17409.tif,31
4337,5908,all_16666.tif,23
4338,5941,all_18716.tif,32
4339,232,all_19828.tif,24
4340,381,all_19268.tif,31
4341,404,all_18894.tif,23
4342,624,all_19638.tif,23
4343,652,all_19087.tif,23
4344,685,all_21132.tif,23
4345,785,all_20385.tif,23
4346,899,all_20761.tif,23
4347,945,all_20570.tif,11
4348,1145,all_19452.tif,23
4349,1178,all_20014.tif,23
4350,1281,all_20943.tif,24
4351,1300,all_20941.tif,11
4352,1457,all_20203.tif,31
4353,1526,all_19083.tif,23
4354,1563,all_20756.tif,23
4355,1718,all_21129.tif,23
4356,1745,all_19456.tif,23
4357,1854,all_20391.tif,31
4358,1884,all_21317.tif,23
4359,1891,all_18900.tif,31
4360,1970,all_20390.tif,23
4361,2063,all_20757.tif,32
4362,2163,all_17220.tif,23
4363,2297,all_20013.tif,32
4364,2626,all_19269.tif,23
4365,2700,all_20942.tif,31
4366,2711,all_20945.tif,31
4367,2806,all_20019.tif,24
4368,2952,all_20568.tif,24
4369,3009,all_20572.tif,31
4370,3076,all_18709.tif,23
4371,3207,all_20387.tif,31
4372,3219,all_19643.tif,23
4373,3312,all_19459.tif,24
4374,3333,all_19080.tif,23
4375,3398,all_19646.tif,24
4376,3565,all_19273.tif,31
4377,3613,all_20573.tif,24
4378,3626,all_17406.tif,23
4379,3696,all_19647.tif,24
4380,3925,all_18525.tif,32
4381,4020,all_17964.tif,32
4382,4583,all_21131.tif,31
4383,4592,all_19457.tif,23
4384,4598,all_20204.tif,32
4385,4794,all_19833.tif,23
4386,4804,all_19272.tif,24
4387,5053,all_18898.tif,23
4388,5245,all_20015.tif,24
4389,5425,all_18899.tif,24
4390,5597,all_19830.tif,31
4391,5653,all_19271.tif,31
4392,5735,all_19274.tif,32
4393,5784,all_19461.tif,24
4394,5861,all_18338.tif,31
4395,5960,all_19831.tif,24
4396,6001,all_20017.tif,31
4397,25,all_22244.tif,24
4398,163,all_21498.tif,24
4399,166,all_22057.tif,31
4400,252,all_22809.tif,21
4401,462,all_23175.tif,22
4402,576,all_21686.tif,31
4403,605,all_21873.tif,31
4404,645,all_22250.tif,32
4405,760,all_23359.tif,24
4406,840,all_22245.tif,31
4407,989,all_21503.tif,23
4408,1283,all_21505.tif,31
4409,1381,all_21688.tif,23
4410,1491,all_22989.tif,31
4411,1542,all_21501.tif,23
4412,1744,all_23174.tif,24
4413,1772,all_21314.tif,31
4414,1918,all_21126.tif,31
4415,2311,all_21312.tif,31
4416,2364,all_22435.tif,31
4417,2384,all_21507.tif,32
4418,2478,all_22615.tif,31
4419,2529,all_22618.tif,31
4420,2704,all_21692.tif,31
4421,2843,all_23547.tif,21
4422,2889,all_22059.tif,23
4423,2953,all_22805.tif,31
4424,2992,all_21687.tif,23
4425,3056,all_21875.tif,31
4426,3128,all_21320.tif,31
4427,3156,all_23544.tif,31
4428,3374,all_22622.tif,24
4429,3478,all_22803.tif,24
4430,3568,all_22248.tif,32
4431,3648,all_20197.tif,23
4432,3838,all_19641.tif,31
4433,3912,all_21693.tif,13
4434,4042,all_22061.tif,32
4435,4204,all_19639.tif,23
4436,4290,all_22614.tif,24
4437,4306,all_21504.tif,23
4438,4333,all_21690.tif,31
4439,4459,all_19825.tif,21
4440,4579,all_19824.tif,24
4441,4584,all_22617.tif,23
4442,4874,all_21878.tif,31
4443,4914,all_22619.tif,24
4444,4955,all_22804.tif,23
4445,5080,all_22437.tif,23
4446,5098,all_21872.tif,31
4447,5123,all_18896.tif,24
4448,5169,all_19827.tif,24
4449,5317,all_22060.tif,24
4450,5325,all_19453.tif,23
4451,5370,all_19454.tif,31
4452,5505,all_22249.tif,31
4453,5591,all_22801.tif,31
4454,5687,all_21871.tif,31
4455,49,all_27828.tif,32
4456,244,all_23730.tif,31
4457,332,all_27456.tif,31
4458,339,all_25405.tif,31
4459,738,all_24106.tif,31
4460,943,all_24296.tif,31
4461,1038,all_27642.tif,33
4462,1072,all_24289.tif,31
4463,1133,all_24663.tif,31
4464,1250,all_27273.tif,31
4465,1448,all_25590.tif,33
4466,1627,all_27831.tif,33
4467,1651,all_24474.tif,31
4468,1692,all_26150.tif,33
4469,1706,all_23918.tif,31
4470,1780,all_24288.tif,24
4471,1827,all_23916.tif,24
4472,2123,all_24669.tif,31
4473,2244,all_26335.tif,32
4474,2369,all_24103.tif,24
4475,2518,all_25220.tif,31
4476,2531,all_24660.tif,11
4477,2577,all_27645.tif,33
